"","X1","lakeid","year4","sample_date","species_code","species_name","density","individuals_measured","avg_length","group"
"251",5133,"SP",2007,"10/10/07",20302,"DIACYCLOPS THOMASI",2.5,NA,NA,"iceoff"
"252",5162,"SP",2007,"11/12/07",20302,"DIACYCLOPS THOMASI",1.8,NA,NA,"iceoff"
"253",5200,"SP",2008,"5/13/08",20302,"DIACYCLOPS THOMASI",3.4,NA,NA,"iceoff"
"254",5233,"SP",2008,"7/1/08",20302,"DIACYCLOPS THOMASI",2.3,NA,NA,"iceoff"
"255",5256,"SP",2008,"7/29/08",20302,"DIACYCLOPS THOMASI",9.5,NA,NA,"iceoff"
"256",5283,"SP",2008,"8/25/08",20302,"DIACYCLOPS THOMASI",14.4,NA,NA,"iceoff"
"257",5306,"SP",2008,"9/23/08",20302,"DIACYCLOPS THOMASI",0.6,NA,NA,"iceoff"
"258",5328,"SP",2008,"10/20/08",20302,"DIACYCLOPS THOMASI",2.9,NA,NA,"iceoff"
"259",5344,"SP",2008,"11/12/08",20302,"DIACYCLOPS THOMASI",1.7,NA,NA,"iceoff"
"260",5362,"SP",2009,"2/24/09",20302,"DIACYCLOPS THOMASI",1.68,"5","0.6","iceon"
"261",5379,"SP",2009,"4/29/09",20302,"DIACYCLOPS THOMASI",0.28,"1","0.49","iceoff"
"262",5408,"SP",2009,"6/25/09",20302,"DIACYCLOPS THOMASI",0.28,NA,NA,"iceoff"
"263",5454,"SP",2009,"9/17/09",20302,"DIACYCLOPS THOMASI",0.56,"2","0.72","iceoff"
"264",5479,"SP",2009,"10/14/09",20302,"DIACYCLOPS THOMASI",1.4,"4","0.49","iceoff"
"265",5532,"SP",2010,"4/12/10",20302,"DIACYCLOPS THOMASI",1.12,"4","0.6","iceoff"
"266",5546,"SP",2010,"5/10/10",20302,"DIACYCLOPS THOMASI",0.84,"3","0.56","iceoff"
"267",5564,"SP",2010,"6/8/10",20302,"DIACYCLOPS THOMASI",0.56,"2","0.51","iceoff"
"268",5604,"SP",2010,"8/3/10",20302,"DIACYCLOPS THOMASI",0.84,"3","0.65","iceoff"
"269",5627,"SP",2010,"9/1/10",20302,"DIACYCLOPS THOMASI",0.84,"3","0.61","iceoff"
"270",5656,"SP",2010,"9/28/10",20302,"DIACYCLOPS THOMASI",1.68,"5","0.74","iceoff"
"271",5686,"SP",2010,"11/11/10",20302,"DIACYCLOPS THOMASI",5.6,"19","0.61","iceoff"
"272",5708,"SP",2011,"2/14/11",20302,"DIACYCLOPS THOMASI",9.52,"30","0.59","iceon"
"273",5727,"SP",2011,"5/3/11",20302,"DIACYCLOPS THOMASI",40.32,"55","0.73","iceoff"
"274",5743,"SP",2011,"6/3/11",20302,"DIACYCLOPS THOMASI",19.6,"53","0.69","iceoff"
"275",5765,"SP",2011,"6/28/11",20302,"DIACYCLOPS THOMASI",46.48,"33","0.6","iceoff"
"276",5792,"SP",2011,"7/26/11",20302,"DIACYCLOPS THOMASI",29.96,"45","0.62","iceoff"
"277",5814,"SP",2011,"8/22/11",20302,"DIACYCLOPS THOMASI",19.04,"32","0.66","iceoff"
"278",5836,"SP",2011,"9/20/11",20302,"DIACYCLOPS THOMASI",11.2,"26","0.68","iceoff"
"279",5858,"SP",2011,"10/17/11",20302,"DIACYCLOPS THOMASI",8.96,"23","0.72","iceoff"
"280",5881,"SP",2011,"11/15/11",20302,"DIACYCLOPS THOMASI",7.28,"1","0.53","iceoff"
"281",5899,"SP",2012,"2/21/12",20302,"DIACYCLOPS THOMASI",7,"18","0.51","iceon"
"282",5920,"SP",2012,"4/2/12",20302,"DIACYCLOPS THOMASI",27.16,"45","0.61","iceoff"
"283",5941,"SP",2012,"5/2/12",20302,"DIACYCLOPS THOMASI",28.28,"44","0.67","iceoff"
"284",5964,"SP",2012,"5/31/12",20302,"DIACYCLOPS THOMASI",5.6,"17","0.65","iceoff"
"285",5990,"SP",2012,"6/27/12",20302,"DIACYCLOPS THOMASI",7.56,"21","0.67","iceoff"
"286",6014,"SP",2012,"7/25/12",20302,"DIACYCLOPS THOMASI",0.84,"3","0.8","iceoff"
"287",6039,"SP",2012,"8/23/12",20302,"DIACYCLOPS THOMASI",1.68,"5","0.76","iceoff"
"288",6070,"SP",2012,"9/17/12",20302,"DIACYCLOPS THOMASI",5.32,"17","0.59","iceoff"
"289",6092,"SP",2012,"10/19/12",20302,"DIACYCLOPS THOMASI",2.52,"8","0.58","iceoff"
"290",6116,"SP",2012,"11/12/12",20302,"DIACYCLOPS THOMASI",5.6,"19","0.63","iceoff"
"291",6144,"SP",2013,"2/25/13",20302,"DIACYCLOPS THOMASI",5.32,"16","0.68","iceon"
"292",6162,"SP",2013,"5/16/13",20302,"DIACYCLOPS THOMASI",0.84,"3","0.59","iceoff"
"293",6181,"SP",2013,"6/11/13",20302,"DIACYCLOPS THOMASI",6.16,"21","0.66","iceoff"
"294",6206,"SP",2013,"7/8/13",20302,"DIACYCLOPS THOMASI",12.04,"39","0.67","iceoff"
"295",6237,"SP",2013,"8/5/13",20302,"DIACYCLOPS THOMASI",8.4,"28","0.57","iceoff"
"296",6265,"SP",2013,"9/4/13",20302,"DIACYCLOPS THOMASI",13.72,"37","0.59","iceoff"
"297",6290,"SP",2013,"10/2/13",20302,"DIACYCLOPS THOMASI",5.88,"19","0.62","iceoff"
"298",6311,"SP",2013,"11/13/13",20302,"DIACYCLOPS THOMASI",12.6,"37","0.64","iceoff"
"299",6332,"SP",2014,"2/17/14",20302,"DIACYCLOPS THOMASI",4.76,"14","0.55","iceon"
"300",6351,"SP",2014,"5/19/14",20302,"DIACYCLOPS THOMASI",3.36,"11","0.51","iceoff"
"301",6371,"SP",2014,"6/17/14",20302,"DIACYCLOPS THOMASI",3.36,"11","0.7","iceoff"
"302",6395,"SP",2014,"7/14/14",20302,"DIACYCLOPS THOMASI",5.32,"19","0.72","iceoff"
"303",6420,"SP",2014,"8/12/14",20302,"DIACYCLOPS THOMASI",8.68,"29","0.61","iceoff"
"304",6439,"SP",2014,"9/8/14",20302,"DIACYCLOPS THOMASI",6.44,"20","0.6","iceoff"
"305",6460,"SP",2014,"10/8/14",20302,"DIACYCLOPS THOMASI",13.72,"34","0.65","iceoff"
"306",6486,"SP",2014,"11/10/14",20302,"DIACYCLOPS THOMASI",12.6,"41","0.66","iceoff"
"307",6512,"SP",2015,"2/24/15",20302,"DIACYCLOPS THOMASI",2.8,"10","0.75","iceon"
"308",6527,"SP",2015,"4/23/15",20302,"DIACYCLOPS THOMASI",4.48,"16","0.56","iceoff"
"309",6542,"SP",2015,"5/18/15",20302,"DIACYCLOPS THOMASI",10.64,"36","0.68","iceoff"
"310",6568,"SP",2015,"6/17/15",20302,"DIACYCLOPS THOMASI",9.24,"30","0.68","iceoff"
"311",6598,"SP",2015,"7/14/15",20302,"DIACYCLOPS THOMASI",24.08,"47","0.66","iceoff"
"312",6625,"SP",2015,"8/11/15",20302,"DIACYCLOPS THOMASI",8.68,"25","0.62","iceoff"
"313",6651,"SP",2015,"9/8/15",20302,"DIACYCLOPS THOMASI",2.24,"8","0.56","iceoff"
"314",6675,"SP",2015,"10/7/15",20302,"DIACYCLOPS THOMASI",1.12,"4","0.65","iceoff"
"315",6697,"SP",2015,"11/17/15",20302,"DIACYCLOPS THOMASI",1.12,"3","0.49","iceoff"
"316",6716,"SP",2016,"3/7/16",20302,"DIACYCLOPS THOMASI",1.68,"4","0.55","iceon"
"317",6730,"SP",2016,"4/26/16",20302,"DIACYCLOPS THOMASI",2.24,"7","0.55","iceoff"
"318",6743,"SP",2016,"5/24/16",20302,"DIACYCLOPS THOMASI",11.48,"23","0.57","iceoff"
"319",6756,"SP",2016,"6/20/16",20302,"DIACYCLOPS THOMASI",1.96,"5","0.6","iceoff"
"320",6778,"SP",2016,"7/21/16",20302,"DIACYCLOPS THOMASI",0.84,"2","0.63","iceoff"
"321",6805,"SP",2016,"8/18/16",20302,"DIACYCLOPS THOMASI",1.96,"7","0.67","iceoff"
"322",6829,"SP",2016,"9/12/16",20302,"DIACYCLOPS THOMASI",0.84,"3","0.62","iceoff"
"323",6853,"SP",2016,"10/12/16",20302,"DIACYCLOPS THOMASI",0.28,NA,NA,"iceoff"
"324",6877,"SP",2016,"11/16/16",20302,"DIACYCLOPS THOMASI",0.56,"2","0.69","iceoff"
"325",6921,"SP",2017,"4/17/17",20302,"DIACYCLOPS THOMASI",0.28,"1","0.57","iceoff"
"326",6942,"SP",2017,"5/17/17",20302,"DIACYCLOPS THOMASI",0.84,"3","0.61","iceoff"
"327",6963,"SP",2017,"6/12/17",20302,"DIACYCLOPS THOMASI",5.6,"19","0.55","iceoff"
"328",6988,"SP",2017,"7/10/17",20302,"DIACYCLOPS THOMASI",9.8,"30","0.65","iceoff"
"329",7018,"SP",2017,"8/21/17",20302,"DIACYCLOPS THOMASI",3.36,"11","0.73","iceoff"
"330",7046,"SP",2017,"9/5/17",20302,"DIACYCLOPS THOMASI",5.6,"17","0.63","iceoff"
"331",7076,"SP",2017,"10/2/17",20302,"DIACYCLOPS THOMASI",4.2,"15","0.59","iceoff"
"332",7102,"SP",2017,"11/13/17",20302,"DIACYCLOPS THOMASI",8.96,"27","0.73","iceoff"
"333",7130,"SP",2018,"2/22/18",20302,"DIACYCLOPS THOMASI",4.48,"14","0.63","iceon"
"334",7146,"SP",2018,"5/15/18",20302,"DIACYCLOPS THOMASI",10.92,"33","0.62","iceoff"
"335",7165,"SP",2018,"6/11/18",20302,"DIACYCLOPS THOMASI",8.4,"26","0.67","iceoff"
"336",7197,"SP",2018,"7/11/18",20302,"DIACYCLOPS THOMASI",12.32,"36","0.72","iceoff"
"337",7225,"SP",2018,"8/7/18",20302,"DIACYCLOPS THOMASI",12.32,"24","0.73","iceoff"
"338",7252,"SP",2018,"9/5/18",20302,"DIACYCLOPS THOMASI",2.8,"10","0.7","iceoff"
"339",7275,"SP",2018,"10/2/18",20302,"DIACYCLOPS THOMASI",12.32,"33","0.71","iceoff"
"340",7303,"SP",2018,"11/12/18",20302,"DIACYCLOPS THOMASI",23.8,"45","0.73","iceoff"
