sampledate,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,year4frac,year,chlor.surf,avsnow,totice,whiteice,blueice,light,ice.off,ice.on,ice.pres,Genus,CellBioVol,log.cbv,one.cbv,,,
8/21/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,0,0,0,0,855,4/2/00,12/4/00,0,Asterionella,1091.174,6.995925484,1092.174,,,
8/21/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,0,0,0,0,855,4/2/00,12/4/00,0,Segmented Green,3045.319,8.021689255,3046.319,,,
8/21/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,0,0,0,0,855,4/2/00,12/4/00,0,Peanut,594.8957,6.390065652,595.8957,,,
8/21/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,0,0,0,0,855,4/2/00,12/4/00,0,Cocconeis,305.2843,5.724513756,306.2843,,,
8/21/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,0,0,0,0,855,4/2/00,12/4/00,0,Total,76589.00186,11.24622182,76590.00186,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Aulacoseira,312.0629482,5.746404283,313.0629482,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Cyclostephanos,950.7757895,6.858329492,951.7757895,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Cryptomonad,6442.7682,8.770868772,6443.7682,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Naked Dinoflagellate,7003.540037,8.854313795,7004.540037,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Lindavia,58942.959,10.98434242,58943.959,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Dinobryon,5600.79,8.630841469,5601.79,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Fragilaria,311.155,5.743499859,312.155,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Cf. Planktolyngabia,314.1592654,5.753078115,315.1592654,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Elakatothrix,2.597609,1.280269458,3.597609,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Cyanobacteria,698.15656,6.549874694,699.15656,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Flagellated Green,1396.31312,7.242306472,1397.31312,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Asterionella,6001.454248,8.699923706,6002.454248,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Segmented Green,2503.002,7.825645531,2504.002,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Peanut,5269.0762,8.569800101,5270.0762,,,
11/16/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,0,0,0,0,123.5,4/2/00,12/4/00,0,Total,95748.80998,11.46949392,95749.80998,,,
2/28/01,3.08,9.02,70.87,96.66,0.44,0.78,0.22,7.23,7.94,683.7,9.04,9.1,3.02,2.71,38.97,NA,147.17,395.09,421.98,4.64,14.62,3332.01,3125.07,3201.73,0,6.23,2.08,10.76,3.07,2.73,0.7,0.81,0.17,2001.159,2001,1.9,15.7,44,23,21,5.93,4/22/01,12/26/01,1,Microcystis,227.2649565,5.430507044,228.2649565,,,
2/28/01,3.08,9.02,70.87,96.66,0.44,0.78,0.22,7.23,7.94,683.7,9.04,9.1,3.02,2.71,38.97,NA,147.17,395.09,421.98,4.64,14.62,3332.01,3125.07,3201.73,0,6.23,2.08,10.76,3.07,2.73,0.7,0.81,0.17,2001.159,2001,1.9,15.7,44,23,21,5.93,4/22/01,12/26/01,1,Cryptomonad,1561.8832,7.3542876,1562.8832,,,
2/28/01,3.08,9.02,70.87,96.66,0.44,0.78,0.22,7.23,7.94,683.7,9.04,9.1,3.02,2.71,38.97,NA,147.17,395.09,421.98,4.64,14.62,3332.01,3125.07,3201.73,0,6.23,2.08,10.76,3.07,2.73,0.7,0.81,0.17,2001.159,2001,1.9,15.7,44,23,21,5.93,4/22/01,12/26/01,1,Euglena,7392.788,8.908395467,7393.788,,,
2/28/01,3.08,9.02,70.87,96.66,0.44,0.78,0.22,7.23,7.94,683.7,9.04,9.1,3.02,2.71,38.97,NA,147.17,395.09,421.98,4.64,14.62,3332.01,3125.07,3201.73,0,6.23,2.08,10.76,3.07,2.73,0.7,0.81,0.17,2001.159,2001,1.9,15.7,44,23,21,5.93,4/22/01,12/26/01,1,Cocconeis,152.6421331,5.034626087,153.6421331,,,
2/28/01,3.08,9.02,70.87,96.66,0.44,0.78,0.22,7.23,7.94,683.7,9.04,9.1,3.02,2.71,38.97,NA,147.17,395.09,421.98,4.64,14.62,3332.01,3125.07,3201.73,0,6.23,2.08,10.76,3.07,2.73,0.7,0.81,0.17,2001.159,2001,1.9,15.7,44,23,21,5.93,4/22/01,12/26/01,1,Asterionella,3819.107249,8.248033777,3820.107249,,,
2/28/01,3.08,9.02,70.87,96.66,0.44,0.78,0.22,7.23,7.94,683.7,9.04,9.1,3.02,2.71,38.97,NA,147.17,395.09,421.98,4.64,14.62,3332.01,3125.07,3201.73,0,6.23,2.08,10.76,3.07,2.73,0.7,0.81,0.17,2001.159,2001,1.9,15.7,44,23,21,5.93,4/22/01,12/26/01,1,Segmented Green,375.4503,5.930786033,376.4503,,,
2/28/01,3.08,9.02,70.87,96.66,0.44,0.78,0.22,7.23,7.94,683.7,9.04,9.1,3.02,2.71,38.97,NA,147.17,395.09,421.98,4.64,14.62,3332.01,3125.07,3201.73,0,6.23,2.08,10.76,3.07,2.73,0.7,0.81,0.17,2001.159,2001,1.9,15.7,44,23,21,5.93,4/22/01,12/26/01,1,Peanut,7733.6441,8.95346475,7734.6441,,,
2/28/01,3.08,9.02,70.87,96.66,0.44,0.78,0.22,7.23,7.94,683.7,9.04,9.1,3.02,2.71,38.97,NA,147.17,395.09,421.98,4.64,14.62,3332.01,3125.07,3201.73,0,6.23,2.08,10.76,3.07,2.73,0.7,0.81,0.17,2001.159,2001,1.9,15.7,44,23,21,5.93,4/22/01,12/26/01,1,Total,21262.77994,9.964760432,21263.77994,,,
2/28/01,3.08,9.02,70.87,96.66,0.44,0.78,0.22,7.23,7.94,683.7,9.04,9.1,3.02,2.71,38.97,NA,147.17,395.09,421.98,4.64,14.62,3332.01,3125.07,3201.73,0,6.23,2.08,10.76,3.07,2.73,0.7,0.81,0.17,2001.159,2001,2.2,15.7,44,23,21,5.93,4/22/01,12/26/01,1,Total,21262.77994,9.964760432,21263.77994,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Navicula,373.2096618,5.924816233,374.2096618,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Microcystis,22.0952041,3.139624981,23.0952041,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Cryptomonad,9371.2992,9.145513724,9372.2992,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Naked Dinoflagellate,14007.08007,9.54738959,14008.08007,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Cocconeis,457.9263993,6.128889847,458.9263993,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Dinobryon,2068.174,7.634904773,2069.174,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Fragilaria,311.155,5.743499859,312.155,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Flagellated Green,87.26957,4.480395428,88.26957,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Segmented Green,1626.9513,7.395077632,1627.9513,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Peanut,84.9851,4.454174025,85.9851,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,14.3,0,0,0,0,1157,4/22/01,12/26/01,0,Total,28410.14551,10.25453679,28411.14551,,,
4/30/01,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,2001.326,2001,11,0,0,0,0,1157,4/22/01,12/26/01,0,Total,28410.14551,10.25453679,28411.14551,,,
5/29/01,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,2001.405,2001,0.5,0,0,0,0,1035,4/22/01,12/26/01,0,Tabellaria,862.3671834,6.760840074,863.3671834,,,
5/29/01,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,2001.405,2001,0.5,0,0,0,0,1035,4/22/01,12/26/01,0,Mallomonas,21656.63197,9.983113187,21657.63197,,,
5/29/01,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,2001.405,2001,0.5,0,0,0,0,1035,4/22/01,12/26/01,0,Peanut,12152.8693,9.405402859,12153.8693,,,
5/29/01,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,2001.405,2001,0.5,0,0,0,0,1035,4/22/01,12/26/01,0,Cryptomonad,976.177,6.884667802,977.177,,,
5/29/01,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,2001.405,2001,0.5,0,0,0,0,1035,4/22/01,12/26/01,0,Armored Dinoflagellate,874.8631698,6.77520988,875.8631698,,,
5/29/01,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,2001.405,2001,0.5,0,0,0,0,1035,4/22/01,12/26/01,0,Dinobryon,2068.174,7.634904773,2069.174,,,
5/29/01,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,2001.405,2001,0.5,0,0,0,0,1035,4/22/01,12/26/01,0,Fragilaria,2178.085,7.686660343,2179.085,,,
5/29/01,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,2001.405,2001,0.5,0,0,0,0,1035,4/22/01,12/26/01,0,Flagellated Green,174.53914,5.167862038,175.53914,,,
5/29/01,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,2001.405,2001,0.5,0,0,0,0,1035,4/22/01,12/26/01,0,Segmented Green,292.0169,5.680230287,293.0169,,,
5/29/01,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,2001.405,2001,0.5,0,0,0,0,1035,4/22/01,12/26/01,0,Total,41235.72366,10.62708449,41236.72366,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Tabellaria,431.1835917,6.068850479,432.1835917,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Asterocapsa,7758.86752,8.956720541,7759.86752,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Synura,24,3.218875825,25,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Nitzschia,51.1875,3.954843003,52.1875,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Cryptomonad,1757.1186,7.471999539,1758.1186,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Cyclotella,791.6813485,6.67542131,792.6813485,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Dinobryon,108579.135,11.59524375,108580.135,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Fragilaria,3422.705,8.138478577,3423.705,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Cyanobacteria,436.34785,6.080728874,437.34785,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Flagellated Green,87.26957,4.480395428,88.26957,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Segmented Green,417.167,6.035880874,418.167,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Peanut,10538.1524,9.262852401,10539.1524,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Mallomonas,696,6.546785411,697,,,
6/26/01,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,2001.482,2001,1.1,0,0,0,0,1285,4/22/01,12/26/01,0,Total,134990.8154,11.81296943,134991.8154,,,
7/24/01,17.35,9.49,105.02,NA,0.29,4.6,0.12,7.52,7.94,NA,8.71,8.79,3.45,3.39,3.15,NA,51.27,140.2,130.79,1.88,4.08,2658.15,2843.98,2874.71,0.11,NA,NA,NA,NA,NA,NA,0.02,0.03,2001.559,2001,0.9,0,0,0,0,905,4/22/01,12/26/01,0,Limnothrix,73.356023,4.308864678,74.356023,,,
7/24/01,17.35,9.49,105.02,NA,0.29,4.6,0.12,7.52,7.94,NA,8.71,8.79,3.45,3.39,3.15,NA,51.27,140.2,130.79,1.88,4.08,2658.15,2843.98,2874.71,0.11,NA,NA,NA,NA,NA,NA,0.02,0.03,2001.559,2001,0.9,0,0,0,0,905,4/22/01,12/26/01,0,Cryptomonad,1366.6478,7.220847609,1367.6478,,,
7/24/01,17.35,9.49,105.02,NA,0.29,4.6,0.12,7.52,7.94,NA,8.71,8.79,3.45,3.39,3.15,NA,51.27,140.2,130.79,1.88,4.08,2658.15,2843.98,2874.71,0.11,NA,NA,NA,NA,NA,NA,0.02,0.03,2001.559,2001,0.9,0,0,0,0,905,4/22/01,12/26/01,0,Euglena,14785.576,9.601475021,14786.576,,,
7/24/01,17.35,9.49,105.02,NA,0.29,4.6,0.12,7.52,7.94,NA,8.71,8.79,3.45,3.39,3.15,NA,51.27,140.2,130.79,1.88,4.08,2658.15,2843.98,2874.71,0.11,NA,NA,NA,NA,NA,NA,0.02,0.03,2001.559,2001,0.9,0,0,0,0,905,4/22/01,12/26/01,0,Fragilaria,1244.62,7.127388677,1245.62,,,
7/24/01,17.35,9.49,105.02,NA,0.29,4.6,0.12,7.52,7.94,NA,8.71,8.79,3.45,3.39,3.15,NA,51.27,140.2,130.79,1.88,4.08,2658.15,2843.98,2874.71,0.11,NA,NA,NA,NA,NA,NA,0.02,0.03,2001.559,2001,0.9,0,0,0,0,905,4/22/01,12/26/01,0,Flagellated Green,87.26957,4.480395428,88.26957,,,
7/24/01,17.35,9.49,105.02,NA,0.29,4.6,0.12,7.52,7.94,NA,8.71,8.79,3.45,3.39,3.15,NA,51.27,140.2,130.79,1.88,4.08,2658.15,2843.98,2874.71,0.11,NA,NA,NA,NA,NA,NA,0.02,0.03,2001.559,2001,0.9,0,0,0,0,905,4/22/01,12/26/01,0,Segmented Green,83.4334,4.435963058,84.4334,,,
7/24/01,17.35,9.49,105.02,NA,0.29,4.6,0.12,7.52,7.94,NA,8.71,8.79,3.45,3.39,3.15,NA,51.27,140.2,130.79,1.88,4.08,2658.15,2843.98,2874.71,0.11,NA,NA,NA,NA,NA,NA,0.02,0.03,2001.559,2001,0.9,0,0,0,0,905,4/22/01,12/26/01,0,Peanut,4504.2103,8.41298985,4505.2103,,,
7/24/01,17.35,9.49,105.02,NA,0.29,4.6,0.12,7.52,7.94,NA,8.71,8.79,3.45,3.39,3.15,NA,51.27,140.2,130.79,1.88,4.08,2658.15,2843.98,2874.71,0.11,NA,NA,NA,NA,NA,NA,0.02,0.03,2001.559,2001,0.9,0,0,0,0,905,4/22/01,12/26/01,0,Total,22145.11309,10.00541728,22146.11309,,,
